ID,n_adults,n_children,meal_plan,car_parking_space,room_type,lead_time,year,month,date,avg_room_price
INN03593,2,0,Not Selected,0,Room_Type 1,207,2018,10,4,98.1
INN03594,2,0,Meal Plan 1,0,Room_Type 1,3,2017,10,2,65
INN03595,2,0,Meal Plan 1,0,Room_Type 4,8,2018,6,8,142.67
INN03596,1,0,Meal Plan 1,0,Room_Type 1,1,2017,8,12,0
INN03597,2,0,Meal Plan 1,0,Room_Type 1,19,2017,12,20,58
INN03598,2,0,Meal Plan 2,0,Room_Type 1,108,2018,12,26,158.4
INN03599,2,0,Meal Plan 1,0,Room_Type 4,68,2018,4,6,112.2
INN03600,2,0,Meal Plan 1,0,Room_Type 4,38,2018,10,4,125.55
INN03601,2,1,Meal Plan 1,0,Room_Type 1,290,2018,6,17,89.5
INN03602,3,0,Meal Plan 1,0,Room_Type 4,22,2018,10,10,213
INN03603,3,0,Meal Plan 1,0,Room_Type 4,256,2018,10,14,133.11
INN03604,2,0,Meal Plan 1,0,Room_Type 1,0,2017,9,21,65
INN03605,2,0,Meal Plan 1,0,Room_Type 1,180,2018,5,2,100
INN03606,2,0,Meal Plan 1,0,Room_Type 1,67,2018,12,2,75
INN03607,2,0,Meal Plan 1,0,Room_Type 1,7,2018,4,10,88.27
INN03608,3,0,Meal Plan 1,0,Room_Type 1,12,2017,8,20,125
INN03609,2,0,Not Selected,0,Room_Type 1,6,2018,12,15,66.3
INN03610,2,0,Meal Plan 1,0,Room_Type 1,418,2018,9,26,75
INN03611,2,0,Meal Plan 1,0,Room_Type 1,8,2018,2,17,93.5
INN03612,2,0,Meal Plan 1,0,Room_Type 1,0,2017,8,13,138
INN03613,2,2,Meal Plan 1,0,Room_Type 6,89,2018,7,7,183.73
INN03614,3,0,Meal Plan 1,0,Room_Type 4,44,2018,3,27,135.22
INN03615,1,0,Meal Plan 1,0,Room_Type 1,0,2018,3,21,65
INN03616,2,0,Meal Plan 2,0,Room_Type 1,39,2017,8,14,109
INN03617,2,0,Meal Plan 1,0,Room_Type 1,124,2018,6,10,126.9
INN03618,2,0,Not Selected,0,Room_Type 1,1,2018,10,25,120
INN03619,2,0,Meal Plan 1,0,Room_Type 4,88,2018,7,13,120.8
INN03620,2,0,Meal Plan 1,0,Room_Type 1,106,2018,5,29,95
INN03621,1,0,Meal Plan 1,0,Room_Type 1,10,2017,10,4,6
INN03622,2,0,Meal Plan 1,0,Room_Type 1,14,2018,8,15,151
INN03623,2,1,Meal Plan 1,0,Room_Type 1,122,2017,7,29,76.5
INN03624,2,0,Meal Plan 1,0,Room_Type 1,193,2017,10,15,65
INN03625,1,0,Meal Plan 1,0,Room_Type 1,188,2018,6,15,130
INN03626,1,0,Meal Plan 1,1,Room_Type 1,62,2018,10,23,67
INN03627,1,0,Meal Plan 1,0,Room_Type 1,1,2018,2,28,60
INN03628,2,0,Meal Plan 1,0,Room_Type 4,138,2018,8,17,122.4
INN03629,2,0,Meal Plan 1,0,Room_Type 1,268,2018,4,8,78
INN03630,1,0,Meal Plan 1,0,Room_Type 1,12,2018,11,15,97
INN03631,2,0,Meal Plan 1,0,Room_Type 1,91,2018,4,4,80
INN03632,2,0,Meal Plan 2,0,Room_Type 1,26,2018,10,17,180
INN03633,2,0,Meal Plan 1,0,Room_Type 1,213,2018,6,7,130
INN03634,2,0,Not Selected,0,Room_Type 1,15,2017,9,9,58.35
INN03635,2,0,Meal Plan 2,0,Room_Type 1,34,2017,9,23,224.67
INN03636,2,0,Not Selected,0,Room_Type 1,4,2018,2,12,88
INN03637,2,0,Not Selected,0,Room_Type 1,120,2018,5,2,89.25
INN03638,2,2,Meal Plan 1,0,Room_Type 6,0,2018,3,23,201
INN03639,1,0,Meal Plan 1,0,Room_Type 1,13,2017,12,17,79
INN03640,1,0,Meal Plan 1,0,Room_Type 1,86,2017,9,24,87.5
INN03641,2,0,Meal Plan 1,0,Room_Type 1,61,2017,10,26,72.24
INN03642,1,0,Meal Plan 1,0,Room_Type 1,7,2018,11,15,40
INN03643,2,0,Meal Plan 1,0,Room_Type 1,28,2018,7,8,143.45
INN03644,2,0,Meal Plan 1,0,Room_Type 1,105,2018,7,7,114.3
INN03645,2,0,Not Selected,0,Room_Type 1,32,2018,12,24,79.2
INN03646,2,0,Meal Plan 1,0,Room_Type 4,196,2018,10,8,122.4
INN03647,1,0,Meal Plan 1,0,Room_Type 1,10,2018,5,29,110
INN03648,2,0,Meal Plan 2,0,Room_Type 1,71,2018,5,10,126
INN03649,2,0,Not Selected,0,Room_Type 1,169,2018,7,25,89.25
INN03650,2,0,Meal Plan 1,0,Room_Type 1,73,2018,4,5,87.3
INN03651,2,0,Meal Plan 1,0,Room_Type 1,5,2017,8,24,90
INN03652,3,0,Meal Plan 1,0,Room_Type 4,51,2018,5,7,159.3
INN03653,2,0,Not Selected,0,Room_Type 1,45,2018,9,18,125.1
INN03654,2,0,Not Selected,0,Room_Type 1,319,2018,11,29,63.75
INN03655,1,0,Meal Plan 1,0,Room_Type 1,3,2018,6,19,76.5
INN03656,1,0,Meal Plan 1,0,Room_Type 1,65,2017,10,2,100
INN03657,2,0,Meal Plan 1,0,Room_Type 4,167,2018,10,1,122.4
INN03658,3,0,Meal Plan 1,0,Room_Type 4,135,2018,9,25,162
INN03659,2,0,Meal Plan 1,0,Room_Type 1,133,2018,11,2,90
INN03660,2,0,Meal Plan 1,0,Room_Type 1,168,2018,10,1,127
INN03661,2,0,Meal Plan 1,0,Room_Type 1,29,2018,12,2,85
INN03662,1,0,Meal Plan 1,0,Room_Type 1,2,2018,9,29,120
INN03663,1,0,Meal Plan 1,0,Room_Type 1,32,2017,11,20,73
INN03664,2,0,Meal Plan 2,0,Room_Type 1,195,2018,12,1,106.25
INN03665,2,0,Meal Plan 2,0,Room_Type 1,256,2018,6,15,115
INN03666,2,0,Meal Plan 1,0,Room_Type 1,12,2018,10,23,94.35
INN03667,2,0,Meal Plan 1,0,Room_Type 1,56,2018,6,8,120
INN03668,3,0,Meal Plan 1,0,Room_Type 4,144,2018,10,4,151.2
INN03669,2,0,Not Selected,0,Room_Type 1,178,2018,7,22,88.5
INN03670,2,0,Meal Plan 1,0,Room_Type 4,59,2018,4,24,118.27
INN03671,1,0,Meal Plan 1,0,Room_Type 4,6,2018,7,11,127.82
INN03672,3,0,Meal Plan 1,0,Room_Type 4,115,2018,7,18,141.3
INN03673,2,0,Meal Plan 1,0,Room_Type 1,96,2018,8,2,0
INN03674,2,0,Meal Plan 1,0,Room_Type 1,3,2018,8,5,151
INN03675,2,2,Meal Plan 1,0,Room_Type 6,292,2018,7,23,158.4
INN03676,3,0,Meal Plan 1,0,Room_Type 1,56,2018,4,25,111.6
INN03677,1,0,Meal Plan 1,0,Room_Type 1,29,2018,12,2,66.18
INN03678,1,0,Meal Plan 1,0,Room_Type 1,21,2018,2,29,102.05
INN03679,2,1,Meal Plan 1,0,Room_Type 1,116,2018,10,23,104.85
INN03680,2,0,Not Selected,0,Room_Type 1,148,2018,4,23,80.75
INN03681,1,0,Meal Plan 1,0,Room_Type 1,25,2018,12,27,65
INN03682,2,1,Meal Plan 1,0,Room_Type 1,40,2018,3,10,98.1
INN03683,2,0,Meal Plan 1,0,Room_Type 4,12,2018,3,30,140
INN03684,2,0,Meal Plan 1,0,Room_Type 1,11,2018,1,26,70.07
INN03685,2,0,Meal Plan 1,0,Room_Type 1,66,2017,10,9,75
INN03686,2,0,Meal Plan 1,0,Room_Type 1,69,2018,11,17,92.23
INN03687,1,0,Meal Plan 1,0,Room_Type 1,111,2018,10,10,120
INN03688,1,0,Meal Plan 1,0,Room_Type 4,3,2018,11,10,95
INN03689,2,0,Not Selected,0,Room_Type 1,10,2017,12,20,52.36
INN03690,1,1,Meal Plan 1,0,Room_Type 1,159,2018,8,5,118.3
INN03691,2,0,Meal Plan 1,0,Room_Type 4,38,2018,2,21,75.8
INN03692,2,0,Meal Plan 1,1,Room_Type 1,25,2018,9,15,165.5
INN03693,2,0,Meal Plan 2,0,Room_Type 1,377,2018,10,14,115
INN03694,2,2,Meal Plan 1,0,Room_Type 6,56,2018,4,19,167.45
INN03695,3,0,Meal Plan 1,0,Room_Type 4,53,2018,5,6,159.3
INN03696,2,0,Not Selected,0,Room_Type 1,225,2018,11,25,67.5
INN03697,2,0,Meal Plan 1,0,Room_Type 1,99,2018,3,23,89.3
INN03698,2,0,Meal Plan 1,0,Room_Type 1,37,2018,7,13,135.9
INN03699,2,0,Meal Plan 1,0,Room_Type 1,8,2018,11,5,130
INN03700,1,0,Meal Plan 1,0,Room_Type 1,103,2018,4,19,115
INN03701,1,0,Meal Plan 1,0,Room_Type 1,4,2018,5,15,98.32
INN03702,1,0,Meal Plan 1,0,Room_Type 4,6,2018,10,26,110
INN03703,0,2,Meal Plan 1,0,Room_Type 2,43,2018,2,5,69.53
INN03704,2,0,Meal Plan 1,0,Room_Type 1,193,2017,10,15,65
INN03705,1,0,Meal Plan 1,0,Room_Type 1,73,2018,3,19,73.67
INN03706,2,0,Meal Plan 1,0,Room_Type 1,92,2017,7,9,58.9
INN03707,2,0,Meal Plan 1,0,Room_Type 1,13,2018,3,20,85
INN03708,2,0,Meal Plan 1,0,Room_Type 1,16,2018,12,8,108.67
INN03709,2,0,Not Selected,0,Room_Type 1,161,2018,10,31,59.5
INN03710,2,0,Meal Plan 1,0,Room_Type 2,41,2018,2,18,72.37
INN03711,1,0,Meal Plan 1,1,Room_Type 1,0,2018,3,17,50
INN03712,1,0,Meal Plan 1,0,Room_Type 1,29,2018,11,18,94
INN03713,2,0,Meal Plan 1,0,Room_Type 1,279,2018,10,12,110
INN03714,2,0,Meal Plan 1,0,Room_Type 1,0,2018,9,27,160
INN03715,2,0,Meal Plan 1,0,Room_Type 1,85,2018,4,13,90.95
INN03716,2,0,Meal Plan 1,0,Room_Type 1,113,2018,11,11,90
INN03717,0,2,Meal Plan 1,0,Room_Type 2,3,2018,6,16,131.78
INN03718,1,0,Meal Plan 1,0,Room_Type 1,118,2018,6,6,110
INN03719,1,0,Meal Plan 1,0,Room_Type 1,25,2017,9,18,114
INN03720,1,0,Meal Plan 1,0,Room_Type 1,0,2017,11,18,65
INN03721,2,0,Meal Plan 1,0,Room_Type 1,74,2018,12,30,145.1
INN03722,2,0,Meal Plan 1,0,Room_Type 1,275,2018,10,5,90
INN03723,2,1,Meal Plan 1,0,Room_Type 1,23,2018,8,25,85.6
INN03724,1,0,Meal Plan 1,0,Room_Type 1,11,2017,10,4,125.4
INN03725,2,0,Meal Plan 1,0,Room_Type 1,14,2018,5,18,72
INN03726,1,0,Meal Plan 1,0,Room_Type 1,2,2018,2,10,80
INN03727,1,0,Meal Plan 1,0,Room_Type 1,85,2017,9,9,90
INN03728,1,0,Meal Plan 1,0,Room_Type 1,114,2018,7,1,75
INN03729,2,0,Meal Plan 1,0,Room_Type 1,115,2018,7,8,114.3
INN03730,2,0,Meal Plan 1,0,Room_Type 1,2,2017,9,14,138.67
INN03731,2,0,Meal Plan 1,0,Room_Type 1,240,2018,9,3,95.63
INN03732,2,0,Meal Plan 1,0,Room_Type 1,2,2018,3,8,103
INN03733,3,0,Meal Plan 1,0,Room_Type 4,109,2018,7,10,146.7
INN03734,2,0,Meal Plan 1,0,Room_Type 2,37,2018,2,13,69.53
INN03735,2,0,Meal Plan 1,0,Room_Type 1,77,2018,4,14,96.3
INN03736,2,0,Meal Plan 2,0,Room_Type 1,418,2018,9,26,107
INN03737,2,0,Meal Plan 2,0,Room_Type 1,320,2018,8,18,115
INN03738,1,0,Meal Plan 1,0,Room_Type 1,188,2018,6,15,130
INN03739,2,0,Meal Plan 2,0,Room_Type 1,327,2017,9,9,88
INN03740,2,0,Meal Plan 1,0,Room_Type 1,10,2017,12,27,52
INN03741,2,1,Meal Plan 2,0,Room_Type 1,12,2018,2,24,158.5
INN03742,2,0,Meal Plan 1,0,Room_Type 1,317,2018,9,15,120
INN03743,1,0,Meal Plan 2,0,Room_Type 1,36,2017,10,13,91
INN03744,3,0,Meal Plan 1,0,Room_Type 4,99,2018,9,5,168.3
INN03745,2,0,Meal Plan 1,0,Room_Type 1,79,2017,11,13,75
INN03746,2,0,Meal Plan 1,1,Room_Type 1,33,2018,9,15,117.33
INN03747,2,0,Meal Plan 1,0,Room_Type 1,443,2018,4,29,65
INN03748,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,110
INN03749,2,0,Not Selected,0,Room_Type 1,10,2018,10,29,120
INN03750,2,1,Meal Plan 1,0,Room_Type 2,15,2017,8,28,0
INN03751,2,0,Meal Plan 1,0,Room_Type 1,143,2018,5,29,99.79
INN03752,2,0,Meal Plan 1,0,Room_Type 1,18,2018,10,3,85
INN03753,1,0,Meal Plan 1,0,Room_Type 1,161,2018,9,8,116.1
INN03754,2,0,Meal Plan 1,0,Room_Type 1,11,2017,10,3,145
INN03755,2,0,Meal Plan 2,0,Room_Type 1,39,2017,8,14,101.5
INN03756,2,0,Meal Plan 1,0,Room_Type 1,289,2017,10,17,67
INN03757,2,0,Meal Plan 1,0,Room_Type 1,89,2017,7,27,76.5
INN03758,2,0,Meal Plan 1,0,Room_Type 1,188,2018,8,13,105.3
INN03759,2,0,Meal Plan 1,0,Room_Type 1,5,2018,6,12,131
INN03760,1,0,Meal Plan 1,0,Room_Type 1,56,2017,9,25,0
INN03761,2,0,Meal Plan 1,0,Room_Type 1,0,2017,9,8,124
INN03762,2,0,Meal Plan 1,0,Room_Type 1,14,2017,9,15,96
INN03763,1,0,Meal Plan 1,0,Room_Type 4,19,2018,11,7,6
INN03764,2,1,Meal Plan 1,0,Room_Type 6,7,2018,9,9,237
INN03765,2,0,Meal Plan 1,0,Room_Type 1,90,2018,6,14,130.78
INN03766,2,0,Meal Plan 1,0,Room_Type 1,250,2018,10,28,90.95
INN03767,3,0,Meal Plan 2,0,Room_Type 4,58,2018,4,5,189
INN03768,2,0,Meal Plan 1,0,Room_Type 1,56,2018,6,21,76.92
INN03769,1,0,Meal Plan 1,0,Room_Type 1,95,2018,11,20,90
INN03770,2,0,Meal Plan 1,0,Room_Type 4,17,2018,11,9,143.43
INN03771,1,0,Meal Plan 1,0,Room_Type 1,182,2018,10,12,120
INN03772,2,0,Meal Plan 1,0,Room_Type 1,149,2018,5,6,99.45
INN03773,2,0,Meal Plan 1,0,Room_Type 4,56,2018,5,2,140.4
INN03774,2,0,Meal Plan 1,0,Room_Type 1,207,2018,12,30,161.67
INN03775,2,0,Not Selected,0,Room_Type 1,71,2018,4,22,87.13
INN03776,2,0,Meal Plan 1,0,Room_Type 1,99,2017,10,30,65
INN03777,1,0,Meal Plan 1,0,Room_Type 1,38,2017,10,1,58
INN03778,2,0,Meal Plan 1,0,Room_Type 1,63,2018,4,25,103.87
INN03779,2,0,Meal Plan 2,0,Room_Type 1,273,2017,7,17,109
INN03780,2,0,Not Selected,0,Room_Type 1,35,2018,3,16,71.1
INN03781,2,0,Meal Plan 1,0,Room_Type 4,71,2018,5,1,132.6
INN03782,2,0,Meal Plan 1,0,Room_Type 1,155,2018,9,2,126.9
INN03783,2,0,Meal Plan 1,0,Room_Type 1,2,2017,8,10,98
INN03784,2,0,Meal Plan 1,0,Room_Type 4,92,2018,3,18,87.3
INN03785,1,0,Meal Plan 1,0,Room_Type 1,0,2017,9,8,91.2
INN03786,2,0,Meal Plan 1,0,Room_Type 4,11,2018,9,5,154
INN03787,2,1,Meal Plan 1,0,Room_Type 4,143,2018,4,23,101.54
INN03788,1,0,Meal Plan 1,0,Room_Type 1,3,2018,3,31,106
INN03789,2,2,Meal Plan 1,0,Room_Type 2,2,2018,2,11,85.03
INN03790,2,0,Meal Plan 1,0,Room_Type 4,141,2018,8,15,124.8
INN03791,2,0,Meal Plan 1,0,Room_Type 1,29,2018,10,3,143.03
INN03792,2,0,Meal Plan 1,1,Room_Type 4,124,2018,8,4,127.8
INN03793,1,0,Meal Plan 2,0,Room_Type 1,4,2017,8,1,36.25
INN03794,2,0,Meal Plan 1,0,Room_Type 4,167,2018,3,13,60
INN03795,3,0,Meal Plan 1,0,Room_Type 4,12,2018,5,7,177
INN03796,2,0,Meal Plan 1,0,Room_Type 1,114,2018,5,7,75.27
INN03797,2,0,Meal Plan 1,0,Room_Type 1,162,2018,7,14,112
INN03798,1,0,Meal Plan 1,0,Room_Type 1,115,2018,2,27,76
INN03799,2,0,Not Selected,0,Room_Type 1,47,2018,9,9,125.1
INN03800,2,0,Meal Plan 1,0,Room_Type 1,49,2018,7,23,135.9
INN03801,1,0,Meal Plan 1,0,Room_Type 1,164,2017,10,2,100
INN03802,3,0,Meal Plan 1,1,Room_Type 4,18,2018,12,23,191
INN03803,2,1,Meal Plan 1,0,Room_Type 4,199,2018,12,28,98.18
INN03804,2,2,Meal Plan 1,0,Room_Type 6,46,2018,5,14,198.9
INN03805,2,0,Meal Plan 1,0,Room_Type 4,6,2018,2,12,106
INN03806,2,0,Not Selected,0,Room_Type 1,80,2018,4,13,85.5
INN03807,3,0,Meal Plan 1,0,Room_Type 1,39,2018,2,8,98.94
INN03808,2,0,Meal Plan 1,0,Room_Type 1,127,2018,7,10,114.3
INN03809,1,0,Meal Plan 1,0,Room_Type 1,151,2018,1,19,80
INN03810,2,0,Meal Plan 1,0,Room_Type 1,67,2018,3,26,76.16
INN03811,2,0,Meal Plan 1,0,Room_Type 4,23,2018,12,30,115.9
INN03812,2,0,Meal Plan 1,0,Room_Type 1,1,2017,8,26,110.8
INN03813,2,0,Meal Plan 1,0,Room_Type 1,93,2017,10,7,89.25
INN03814,2,1,Meal Plan 1,0,Room_Type 1,244,2018,12,21,94.5
INN03815,2,0,Meal Plan 2,0,Room_Type 1,147,2018,10,8,128.76
INN03816,2,1,Meal Plan 1,0,Room_Type 1,40,2018,6,27,128.1
INN03817,2,0,Meal Plan 2,0,Room_Type 1,55,2018,4,6,104
INN03818,2,1,Meal Plan 1,0,Room_Type 1,1,2018,8,17,115.89
INN03819,2,0,Not Selected,0,Room_Type 1,21,2018,8,19,148
INN03820,1,0,Not Selected,0,Room_Type 1,6,2018,2,1,81
INN03821,2,0,Meal Plan 2,0,Room_Type 1,23,2018,1,2,109
INN03822,2,0,Meal Plan 1,0,Room_Type 1,105,2018,6,11,126.9
INN03823,3,0,Meal Plan 1,0,Room_Type 4,33,2018,10,10,186
INN03824,1,0,Meal Plan 1,0,Room_Type 1,118,2018,6,6,110
INN03825,2,0,Meal Plan 1,0,Room_Type 4,37,2018,6,20,113.4
INN03826,2,0,Meal Plan 1,0,Room_Type 4,78,2018,3,25,105.3
INN03827,2,1,Meal Plan 2,0,Room_Type 4,93,2018,10,22,150.56
INN03828,1,0,Meal Plan 1,0,Room_Type 1,1,2018,11,5,65
INN03829,1,0,Meal Plan 1,0,Room_Type 1,193,2018,6,20,100
INN03830,2,0,Meal Plan 1,0,Room_Type 1,155,2018,8,22,96.12
INN03831,2,0,Meal Plan 1,0,Room_Type 1,80,2018,11,10,120.9
INN03832,1,0,Meal Plan 1,0,Room_Type 1,3,2018,3,4,107
INN03833,2,0,Meal Plan 1,0,Room_Type 1,29,2018,12,2,85
INN03834,2,0,Meal Plan 2,0,Room_Type 1,55,2018,4,6,104
INN03835,1,0,Meal Plan 2,0,Room_Type 1,4,2018,3,7,88
INN03836,2,0,Meal Plan 1,0,Room_Type 1,21,2018,4,28,95
INN03837,1,0,Meal Plan 1,1,Room_Type 1,0,2018,12,15,50
INN03838,2,0,Meal Plan 1,0,Room_Type 1,35,2018,8,30,119
INN03839,2,0,Not Selected,0,Room_Type 1,76,2018,3,18,72.25
INN03840,2,0,Meal Plan 1,0,Room_Type 1,433,2018,9,8,70
INN03841,1,0,Not Selected,0,Room_Type 1,3,2018,12,19,55.6
INN03842,2,0,Meal Plan 1,0,Room_Type 4,77,2018,10,7,132.3
INN03843,2,0,Meal Plan 2,0,Room_Type 1,133,2018,11,26,117.3
INN03844,2,0,Meal Plan 1,0,Room_Type 1,99,2017,10,30,65
INN03845,1,0,Meal Plan 1,0,Room_Type 1,14,2017,10,14,95
INN03846,2,0,Meal Plan 1,1,Room_Type 4,51,2018,8,23,158.4
INN03847,2,0,Meal Plan 2,0,Room_Type 1,4,2018,5,21,112
INN03848,2,0,Meal Plan 1,0,Room_Type 1,11,2017,8,22,90
INN03849,2,0,Meal Plan 1,0,Room_Type 1,71,2018,2,23,75.95
INN03850,2,0,Meal Plan 1,0,Room_Type 1,256,2018,10,20,96.3
INN03851,1,0,Meal Plan 1,0,Room_Type 4,64,2018,4,1,109.65
INN03852,3,0,Meal Plan 1,0,Room_Type 4,41,2018,3,12,114.3
INN03853,2,0,Meal Plan 2,0,Room_Type 1,291,2018,8,19,115
INN03854,2,0,Meal Plan 1,0,Room_Type 4,88,2018,10,20,132.3
INN03855,2,0,Meal Plan 1,0,Room_Type 4,46,2018,9,9,158.4
INN03856,2,0,Not Selected,0,Room_Type 1,0,2018,3,1,89
INN03857,1,0,Meal Plan 1,1,Room_Type 1,1,2018,4,6,67
INN03858,2,0,Meal Plan 1,0,Room_Type 4,44,2018,4,23,117.15
INN03859,2,0,Meal Plan 2,0,Room_Type 1,301,2018,7,30,109
INN03860,2,0,Meal Plan 1,0,Room_Type 6,4,2018,11,20,133.98
INN03861,2,0,Meal Plan 1,0,Room_Type 1,28,2017,10,12,110.65
INN03862,2,0,Not Selected,0,Room_Type 1,126,2018,9,8,118.8
INN03863,2,0,Meal Plan 1,0,Room_Type 4,43,2018,5,21,140.4
INN03864,2,0,Meal Plan 1,0,Room_Type 1,154,2018,4,19,75
INN03865,3,0,Meal Plan 1,1,Room_Type 4,103,2018,8,1,146.7
INN03866,2,2,Meal Plan 1,1,Room_Type 2,280,2018,8,12,198.9
INN03867,1,0,Meal Plan 1,0,Room_Type 1,1,2017,10,1,96
INN03868,2,0,Meal Plan 1,0,Room_Type 1,37,2017,10,22,96.3
INN03869,2,0,Meal Plan 2,0,Room_Type 1,75,2018,10,30,105
INN03870,1,0,Meal Plan 1,0,Room_Type 1,151,2018,1,19,80
INN03871,1,0,Not Selected,0,Room_Type 1,1,2018,8,17,78.41
INN03872,2,0,Meal Plan 2,0,Room_Type 1,257,2017,7,1,101.5
INN03873,2,0,Not Selected,0,Room_Type 1,4,2018,7,8,139
INN03874,3,0,Meal Plan 2,0,Room_Type 4,45,2018,6,27,157.68
INN03875,2,0,Meal Plan 1,0,Room_Type 4,116,2018,10,29,104.4
INN03876,2,0,Meal Plan 2,0,Room_Type 1,88,2017,10,5,112.2
INN03877,2,0,Not Selected,0,Room_Type 1,67,2017,12,5,95.4
INN03878,1,0,Meal Plan 1,0,Room_Type 1,38,2018,2,15,67.5
INN03879,2,0,Not Selected,0,Room_Type 1,162,2018,8,8,103.5
INN03880,2,0,Meal Plan 1,0,Room_Type 1,35,2018,8,28,111.83
INN03881,3,0,Meal Plan 1,0,Room_Type 4,31,2018,7,9,168.3
INN03882,2,0,Meal Plan 1,0,Room_Type 1,69,2018,4,27,105.3
INN03883,2,0,Not Selected,0,Room_Type 1,71,2018,11,12,77
INN03884,2,0,Not Selected,0,Room_Type 1,0,2018,7,8,143.5
INN03885,1,0,Meal Plan 2,0,Room_Type 1,320,2018,8,18,90
INN03886,1,0,Meal Plan 1,0,Room_Type 1,0,2018,12,13,79
INN03887,1,0,Meal Plan 1,0,Room_Type 1,253,2017,9,12,80.75
INN03888,2,0,Meal Plan 1,0,Room_Type 1,304,2018,11,3,89
INN03889,2,0,Meal Plan 1,0,Room_Type 1,83,2018,7,23,105.3
INN03890,2,0,Not Selected,0,Room_Type 1,56,2018,12,16,67.32
INN03891,1,0,Meal Plan 1,0,Room_Type 1,6,2018,8,8,65
INN03892,2,0,Meal Plan 1,0,Room_Type 1,162,2017,9,17,70
INN03893,3,0,Meal Plan 1,0,Room_Type 4,103,2018,8,2,137.7
INN03894,1,0,Meal Plan 1,0,Room_Type 1,192,2018,6,24,95
INN03895,2,0,Meal Plan 1,0,Room_Type 1,63,2018,4,25,105.6
INN03896,2,0,Not Selected,0,Room_Type 1,97,2017,12,28,53.38
INN03897,2,0,Meal Plan 1,0,Room_Type 1,144,2018,7,3,112
INN03898,2,0,Meal Plan 1,1,Room_Type 1,0,2018,11,14,77
INN03899,2,0,Meal Plan 2,0,Room_Type 1,257,2017,7,1,101.5
INN03900,1,0,Meal Plan 2,0,Room_Type 1,102,2017,10,16,87
INN03901,1,0,Not Selected,0,Room_Type 1,131,2018,10,10,108
INN03902,2,0,Meal Plan 1,0,Room_Type 1,2,2018,1,13,42
INN03903,2,0,Meal Plan 1,0,Room_Type 4,113,2018,7,5,92.94
INN03904,2,0,Meal Plan 1,0,Room_Type 4,51,2018,5,28,126.36
INN03905,2,0,Meal Plan 1,0,Room_Type 1,167,2018,7,3,77.03
INN03906,2,1,Meal Plan 1,0,Room_Type 4,41,2017,11,1,75
INN03907,2,0,Meal Plan 1,0,Room_Type 1,15,2018,2,18,92
INN03908,2,0,Meal Plan 1,0,Room_Type 1,67,2018,12,2,75
INN03909,2,0,Meal Plan 1,0,Room_Type 1,8,2018,3,18,125
INN03910,2,0,Meal Plan 1,0,Room_Type 1,31,2017,9,25,200
INN03911,2,0,Meal Plan 1,0,Room_Type 1,249,2018,10,22,89.25
INN03912,2,0,Meal Plan 1,0,Room_Type 4,18,2018,6,2,140.9
INN03913,2,0,Meal Plan 1,0,Room_Type 1,77,2017,12,31,109.93
INN03914,1,0,Meal Plan 1,1,Room_Type 1,29,2018,4,5,67
INN03915,2,0,Meal Plan 1,0,Room_Type 4,56,2017,11,6,60
INN03916,3,0,Meal Plan 1,0,Room_Type 4,25,2018,9,18,185
INN03917,2,2,Meal Plan 1,0,Room_Type 6,56,2018,12,19,156.6
INN03918,2,0,Meal Plan 1,0,Room_Type 2,204,2018,7,12,81.81
INN03919,2,0,Meal Plan 1,0,Room_Type 2,89,2018,10,8,108
INN03920,2,0,Meal Plan 1,0,Room_Type 1,265,2018,10,9,100.3
INN03921,2,0,Meal Plan 1,0,Room_Type 1,159,2017,12,29,70.5
INN03922,2,0,Meal Plan 1,0,Room_Type 1,24,2017,9,1,53.85
INN03923,2,1,Meal Plan 1,0,Room_Type 1,141,2018,9,4,149.85
INN03924,1,0,Meal Plan 1,0,Room_Type 4,58,2018,9,8,90.95
INN03925,2,0,Not Selected,0,Room_Type 1,41,2018,1,20,62
INN03926,2,0,Meal Plan 1,0,Room_Type 4,62,2018,12,7,102.6
INN03927,1,0,Meal Plan 1,0,Room_Type 1,31,2018,9,16,70
INN03928,2,0,Meal Plan 1,0,Room_Type 1,34,2018,12,10,68.07
INN03929,1,0,Meal Plan 1,0,Room_Type 1,192,2018,6,24,95
INN03930,1,2,Meal Plan 1,0,Room_Type 6,0,2017,8,8,153
INN03931,0,2,Meal Plan 1,0,Room_Type 2,87,2018,5,29,112.01
INN03932,2,2,Meal Plan 1,0,Room_Type 6,15,2018,5,6,221
INN03933,2,0,Meal Plan 1,0,Room_Type 1,160,2017,12,30,70
INN03934,2,0,Meal Plan 1,0,Room_Type 1,82,2017,11,21,72.25
INN03935,1,0,Meal Plan 1,0,Room_Type 1,0,2018,4,23,114
INN03936,2,0,Meal Plan 1,0,Room_Type 1,53,2018,8,4,135.9
INN03937,2,0,Meal Plan 1,0,Room_Type 1,207,2018,6,10,80.75
INN03938,2,1,Meal Plan 1,0,Room_Type 1,103,2018,8,13,134.1
INN03939,2,2,Meal Plan 1,0,Room_Type 6,118,2018,7,29,183.3
INN03940,2,0,Meal Plan 1,0,Room_Type 2,352,2018,12,29,73.74
INN03941,2,0,Meal Plan 1,0,Room_Type 1,114,2018,6,1,75
INN03942,2,0,Meal Plan 1,0,Room_Type 2,44,2018,4,23,95
INN03943,3,0,Meal Plan 1,0,Room_Type 1,85,2018,3,30,114.4
